job_title,seniority_level,status,company,location,post_date,headquarter,industry,ownership,company_size,revenue,salary,skills,Cleaned_Salary,Cleaned_Revenue,Seniority_Binary,skills_parsed,work_type
data scientist,senior,hybrid,company_008,"Bengaluru, Karnataka, India . Hybrid",8 days ago,"San Jose, CA, US",Technology,Public,"34,670",€82.20B,"€33,117 - €47,631",[],40374.0,82.2,senior,,hybrid
data scientist,midlevel,on-site,company_134,"Seattle, WA",24 days ago,"Seattle, WA, US",Retail,Public,"865,436",€838.98B,"€110,400 - €220,791","['amazon', 'r', 'python', 'sql', 'machine learning']",165595.5,838.98,junior,amazon | machine learning | python | r | sql,onsite
data scientist,senior,hybrid,company_008,"Scottsdale, AZ . Hybrid",2 months ago,"San Jose, CA, US",Technology,Public,"34,660",€82.25B,"€104,879 - €211,591","['sql', 'powerbi', 'tableau', 'python']",158235.0,82.25,senior,powerbi | python | sql | tableau,hybrid
data scientist,senior,on-site,company_917,"Mountain View, CA",5 days ago,"Mountain View, CA, US",Technology,Public,"258,770",€1.40T,"€129,716 - €185,832","['sql', 'r', 'python']",157774.0,1400.0,senior,python | r | sql,onsite
machine learning engineer,midlevel,on-site,company_244,"Palo Alto, CA . Palo Alto, California, United States . On-site",a month ago,"New York, NY, US",Finance,Public,"290,770",€352.55B,"€131,552","['pandas', 'numpy', 'pytorch', 'scikit-learn', 'machine learning', 'deep learning', 'tensorflow']",131552.0,352.55,junior,deep learning | machine learning | numpy | pandas | pytorch | scikit-learn | tensorflow,onsite
data scientist,lead,on-site,company_244,"New York, NY . On-site",21 days ago,"New York, NY, US",Finance,Public,"290,760",€352.90B,"€165,589","['machine learning', 'r', 'python']",165589.0,352.9,senior,machine learning | python | r,onsite
data scientist,senior,hybrid,company_003,"Sunnyvale, CA . Hybrid",15 days ago,"Bentonville, AR, US",Retail,Public,€354.99B,Public,"€183,991","['spark', 'r', 'python', 'scala', 'sql', 'machine learning', 'tensorflow']",183991.0,,senior,machine learning | python | r | scala | spark | sql | tensorflow,hybrid
data scientist,midlevel,on-site,company_134,"North Reading, MA . North Reading, Massachusetts, USA",a month ago,"Seattle, WA, US",Retail,Public,"865,416",€839.03B,"€122,355 - €220,787","['amazon', 'python', 'sql', 'hadoop', 'machine learning']",171571.0,839.03,junior,amazon | hadoop | machine learning | python | sql,onsite
data scientist,senior,on-site,company_917,"Dublin, County Dublin, Ireland",8 days ago,"Mountain View, CA, US",Technology,Public,"258,760",€1.50T,"€112,544","['sql', 'r', 'python']",112544.0,1500.0,senior,python | r | sql,onsite
data scientist,senior,on-site,company_003,"Sunnyvale, CA",17 days ago,"Bentonville, AR, US",Retail,Public,€354.99B,Public,"€131,557 - €263,107","['spark', 'r', 'python', 'scala', 'sql', 'machine learning', 'tensorflow']",197332.0,,senior,machine learning | python | r | scala | spark | sql | tensorflow,onsite
data scientist,midlevel,on-site,company_917,"Mountain View, CA",7 days ago,"Mountain View, CA, US",Technology,Public,"258,810",€1.20T,"€129,712 - €185,828","['sql', 'r', 'python']",157770.0,1200.0,junior,python | r | sql,onsite
data engineer,senior,on-site,company_134,"Seattle, WA",3 months ago,"Seattle, WA, US",Retail,Public,"865,476",€839.08B,"€119,600 - €220,792","['amazon', 'aws']",170196.0,839.08,senior,amazon | aws,onsite
data scientist,lead,on-site,company_273,"Menlo Park, CA",12 days ago,"Menlo Park, CA, US",Technology,Public,"94,580",€231.89B,"€189,510 - €258,504","['sql', 'machine learning', 'r', 'python']",224007.0,231.89,senior,machine learning | python | r | sql,onsite
data scientist,midlevel,on-site,company_395,"McLean, VA",17 days ago,"McLean, VA, US",Retail,Public,"55,090",€36.34B,"€159,154 - €181,600","['spark', 'aws', 'r', 'python', 'scala', 'sql', 'machine learning', 'database', 'deep learning']",170377.0,36.34,junior,aws | database | deep learning | machine learning | python | r | scala | spark | sql,onsite
data scientist,lead,on-site,company_395,"New York, NY",21 days ago,"McLean, VA, US",Retail,Public,"55,150",€36.34B,"€264,761 - €302,202","['aws', 'r', 'python', 'scala', 'machine learning', 'database', 'deep learning']",283481.5,36.34,senior,aws | database | deep learning | machine learning | python | r | scala,onsite
data scientist,senior,on-site,company_273,"Burlingame, CA",a month ago,"Menlo Park, CA, US",Technology,Public,"94,560",€231.94B,"€159,157 - €222,632","['sql', 'machine learning', 'r', 'python']",190894.5,231.94,senior,machine learning | python | r | sql,onsite
data scientist,senior,on-site,company_134,"Austin, TX . Bellevue, WA . New York, United States",a month ago,"Seattle, WA, US",Retail,Public,"865,416",€839.08B,"€156,391","['amazon', 'r', 'python', 'sql', 'machine learning']",156391.0,839.08,senior,amazon | machine learning | python | r | sql,onsite
data scientist,lead,on-site,company_395,"New York, NY",a month ago,"McLean, VA, US",Retail,Public,"55,140",€36.44B,"€194,110 - €221,524","['spark', 'aws', 'r', 'python', 'scala', 'sql', 'machine learning', 'database', 'deep learning']",207817.0,36.44,senior,aws | database | deep learning | machine learning | python | r | scala | spark | sql,onsite
data scientist,senior,hybrid,company_983,"Arlington, VA . Hybrid",4 days ago,"McLean, VA, US",Technology,Public,"27,010",Public,"€91,075 - €206,986","['spark', 'r', 'python', 'sql', 'hadoop', 'machine learning']",149030.5,,senior,hadoop | machine learning | python | r | spark | sql,hybrid
data scientist,senior,on-site,company_134,"Seattle, WA . Cupertino, CA",a month ago,"Seattle, WA, US",Retail,Public,"865,416",€838.73B,"€110,396 - €220,787","['amazon', 'aws', 'r', 'python', 'sql', 'machine learning']",165591.5,838.73,senior,amazon | aws | machine learning | python | r | sql,onsite
data scientist,lead,on-site,company_244,"Columbus, OH . On-site",11 days ago,"New York, NY, US",Finance,Public,"290,780",€352.70B,"€137,996","['pandas', 'numpy', 'pytorch', 'spark', 'aws', 'scikit-learn', 'python', 'sql', 'keras', 'machine learning', 'tensorflow']",137996.0,352.7,senior,aws | keras | machine learning | numpy | pandas | python | pytorch | scikit-learn | spark | sql | tensorflow,onsite
data scientist,midlevel,on-site,company_273,"New York, NY",a month ago,"Menlo Park, CA, US",Technology,Public,"94,560",€232.14B,"€133,392 - €187,668","['sql', 'machine learning', 'r', 'python']",160530.0,232.14,junior,machine learning | python | r | sql,onsite
data scientist,senior,on-site,company_134,"Seattle, WA . Arlington, VA",8 days ago,"Seattle, WA, US",Retail,Public,"865,466",€838.88B,"€110,393 - €220,784","['amazon', 'spark', 'r', 'python', 'sql', 'hadoop', 'machine learning']",165588.5,838.88,senior,amazon | hadoop | machine learning | python | r | spark | sql,onsite
data scientist,senior,on-site,company_917,"Mountain View, CA",5 days ago,"Mountain View, CA, US",Technology,Public,"258,810",€1.45T,"€208,825 - €294,379","['sql', 'r', 'python']",251602.0,1450.0,senior,python | r | sql,onsite
data scientist,senior,on-site,company_395,"San Jose, CA",13 days ago,"McLean, VA, US",Retail,Public,"55,110",€36.49B,"€133,489 - €152,347","['pytorch', 'aws', 'r', 'python', 'scala', 'sql', 'database', 'machine learning']",142918.0,36.49,senior,aws | database | machine learning | python | pytorch | r | scala | sql,onsite
data scientist,midlevel,hybrid,company_008,"Chicago, IL . Hybrid",2 months ago,"San Jose, CA, US",Technology,Public,"34,650",€82.45B,"€113,614 - €195,810","['r', 'python', 'sql', 'machine learning', 'tableau']",154712.0,82.45,junior,machine learning | python | r | sql | tableau,hybrid
data scientist,senior,on-site,company_134,"Palo Alto, CA . Austin, TX . West Hollywood, CA . Arlington, VA . Seattle, WA + 1 More",8 days ago,"Seattle, WA, US",Retail,Public,"865,466",€838.88B,"€118,677 - €220,789","['amazon', 'r', 'python', 'scala', 'sql', 'machine learning']",169733.0,838.88,senior,amazon | machine learning | python | r | scala | sql,onsite
data scientist,senior,on-site,company_273,"Bellevue, WA",7 days ago,"Menlo Park, CA, US",Technology,Public,"94,590",€231.94B,"€133,394 - €187,670","['spark', 'powerbi', 'r', 'python', 'sql', 'machine learning', 'tableau']",160532.0,231.94,senior,machine learning | powerbi | python | r | spark | sql | tableau,onsite
data scientist,senior,on-site,company_003,"Bentonville, AR",17 days ago,"Bentonville, AR, US",Retail,Public,€354.99B,Public,"€131,559 - €263,109","['pytorch', 'spark', 'r', 'python', 'scala', 'machine learning', 'azure', 'tensorflow']",197334.0,,senior,azure | machine learning | python | pytorch | r | scala | spark | tensorflow,onsite
data scientist,senior,on-site,company_003,"Sunnyvale, CA",19 days ago,"Bentonville, AR, US",Retail,Public,€354.99B,Public,"€107,640 - €215,272","['numpy', 'pytorch', 'spark', 'r', 'python', 'scikit-learn', 'scala', 'bash', 'java', 'sql', 'machine learning', 'gcp', 'deep learning', 'matplotlib', 'tensorflow']",161456.0,,senior,bash | deep learning | gcp | java | machine learning | matplotlib | numpy | python | pytorch | r | scala | scikit-learn | spark | sql | tensorflow,onsite
data scientist,junior,on-site,company_030,Belarus,6 days ago,"Newtown, PA, US",Technology,Public,"49,540",Public,"€22,087","['spark', 'aws', 'python', 'sql', 'machine learning', 'gcp', 'azure']",22087.0,,junior,aws | azure | gcp | machine learning | python | spark | sql,onsite
data scientist,lead,on-site,company_917,"San Bruno, CA",8 days ago,"Mountain View, CA, US",Technology,Public,"258,770",€1.20T,"€181,232 - €267,706","['sql', 'r', 'python']",224469.0,1200.0,senior,python | r | sql,onsite
machine learning engineer,senior,hybrid,company_008,"San Jose, CA . Hybrid",a month ago,"San Jose, CA, US",Technology,Public,"34,630",€82.10B,"€172,950 - €298,014","['pytorch', 'python', 'sql', 'machine learning', 'gcp', 'hadoop', 'deep learning', 'tensorflow']",235482.0,82.1,senior,deep learning | gcp | hadoop | machine learning | python | pytorch | sql | tensorflow,hybrid
data scientist,senior,on-site,company_003,"Bentonville, AR",18 days ago,"Bentonville, AR, US",Retail,Public,€354.99B,Public,"€101,193 - €202,386","['pytorch', 'spark', 'r', 'python', 'scala', 'neural network', 'machine learning', 'deep learning', 'tensorflow']",151789.5,,senior,deep learning | machine learning | neural network | python | pytorch | r | scala | spark | tensorflow,onsite
data scientist,lead,on-site,company_273,"Bellevue, WA",19 days ago,"Menlo Park, CA, US",Technology,Public,"94,590",€232.19B,"€232,745 - €288,861",['machine learning'],260803.0,232.19,senior,machine learning,onsite
data scientist,senior,on-site,company_917,"Mountain View, CA",15 days ago,"Mountain View, CA, US",Technology,Public,"258,810",€1.35T,"€181,229 - €267,703","['sql', 'r', 'python']",224466.0,1350.0,senior,python | r | sql,onsite
data scientist,midlevel,on-site,company_134,"Seattle, WA",2 days ago,"Seattle, WA, US",Retail,Public,"865,446",€839.08B,"€110,401 - €220,792","['amazon', 'r', 'python', 'sql', 'machine learning']",165596.5,839.08,junior,amazon | machine learning | python | r | sql,onsite
data scientist,senior,on-site,company_917,"Mountain View, CA",5 days ago,"Mountain View, CA, US",Technology,Public,"258,820",€1.45T,"€168,348 - €249,302","['sql', 'r', 'python']",208825.0,1450.0,senior,python | r | sql,onsite
data scientist,senior,remote,company_083,"Gothenburg, Västra Götaland County, Sweden . Fully Remote",5 days ago,"Paris, IDF, FR",Technology,Private,"263,570",€25.49B,"€60,795","['pandas', 'amazon', 'pytorch', 'aws', 'git', 'python', 'docker', 'sql', 'kubernetes', 'azure']",60795.0,25.49,senior,amazon | aws | azure | docker | git | kubernetes | pandas | python | pytorch | sql,remote
data scientist,senior,on-site,company_395,"San Jose, CA",16 days ago,"McLean, VA, US",Retail,Public,"55,130",€36.44B,"€159,156 - €181,602","['pytorch', 'aws', 'r', 'python', 'scala', 'sql', 'database', 'machine learning']",170379.0,36.44,senior,aws | database | machine learning | python | pytorch | r | scala | sql,onsite
data scientist,senior,on-site,company_003,"San Bruno, CA",17 days ago,"Bentonville, AR, US",Retail,Public,€354.99B,Public,"€131,556 - €263,106","['spark', 'r', 'python', 'scala', 'sql', 'machine learning', 'tensorflow']",197331.0,,senior,machine learning | python | r | scala | spark | sql | tensorflow,onsite
data scientist,senior,on-site,company_134,"Bellevue, WA . Austin, TX . Nashville, TN . Tempe, AZ",16 days ago,"Seattle, WA, US",Retail,Public,"865,476",€838.83B,"€156,392 - €178,470","['amazon', 'aws', 'r', 'python', 'sql', 'tableau']",167431.0,838.83,senior,amazon | aws | python | r | sql | tableau,onsite
data scientist,senior,hybrid,company_008,"San Jose, CA . Hybrid",a month ago,"San Jose, CA, US",Technology,Public,"34,670",€82.20B,"€113,612 - €195,808","['tableau', 'sql', 'r', 'python']",154710.0,82.2,senior,python | r | sql | tableau,hybrid
data scientist,senior,on-site,company_917,"Chicago, IL . Sunnyvale, CA",20 days ago,"Mountain View, CA, US",Technology,Public,"258,790",€1.50T,"€181,235 - €267,709","['sql', 'machine learning', 'r', 'python']",224472.0,1500.0,senior,machine learning | python | r | sql,onsite
data scientist,senior,on-site,company_134,"New York, United States . Los Angeles Metropolitan Area . Seattle, WA . Austin, TX . Arlington, VA + 2 More",7 days ago,"Seattle, WA, US",Retail,Public,"865,426",€838.88B,"€137,999 - €165,596","['amazon', 'r', 'python', 'scala', 'sql', 'machine learning']",151797.5,838.88,senior,amazon | machine learning | python | r | scala | sql,onsite
data scientist,senior,on-site,company_844,"San Francisco, CA",5 days ago,"Mountain View, CA, US",Technology,Public,"17,020",€95.27B,"€164,672 - €171,572","['sql', 'machine learning', 'r', 'python']",168122.0,95.27,senior,machine learning | python | r | sql,onsite
data scientist,senior,on-site,company_244,"New York, NY . On-site",6 days ago,"New York, NY, US",Finance,Public,"290,780",€352.80B,"€133,114 - €193,194","['pandas', 'numpy', 'python', 'sql', 'machine learning', 'tableau']",163154.0,352.8,senior,machine learning | numpy | pandas | python | sql | tableau,onsite
data scientist,midlevel,on-site,company_244,"Plano, TX . On-site",6 days ago,"New York, NY, US",Finance,Public,"290,800",€352.60B,"€124,196 - €197,790","['pytorch', 'spark', 'python', 'sql', 'keras', 'machine learning', 'tensorflow']",160993.0,352.6,junior,keras | machine learning | python | pytorch | spark | sql | tensorflow,onsite
data scientist,midlevel,on-site,company_273,"Bellevue, WA",19 days ago,"Menlo Park, CA, US",Technology,Public,"94,580",€232.09B,"€159,150 - €222,625","['sql', 'machine learning', 'r', 'python']",190887.5,232.09,junior,machine learning | python | r | sql,onsite
data scientist,senior,on-site,company_003,"Sunnyvale, CA",17 days ago,"Bentonville, AR, US",Retail,Public,€354.99B,Public,"€131,554 - €263,104","['spark', 'r', 'python', 'scala', 'sql', 'machine learning', 'tensorflow']",197329.0,,senior,machine learning | python | r | scala | spark | sql | tensorflow,onsite
machine learning engineer,senior,on-site,company_134,"Seattle, WA",6 days ago,"Seattle, WA, US",Retail,Public,"865,436",€838.98B,"€110,395 - €220,786","['amazon', 'machine learning']",165590.5,838.98,senior,amazon | machine learning,onsite
data scientist,senior,hybrid,company_003,"Bentonville, AR . Hybrid",18 days ago,"Bentonville, AR, US",Retail,Public,€354.99B,Public,"€131,552 - €263,102","['pytorch', 'spark', 'r', 'python', 'scala', 'java', 'airflow', 'sql', 'machine learning', 'deep learning', 'keras', 'azure', 'tensorflow']",197327.0,,senior,airflow | azure | deep learning | java | keras | machine learning | python | pytorch | r | scala | spark | sql | tensorflow,hybrid
